Time [s],Channel 0,Channel 1
154.870604700,0,0
154.870815200,1,0
154.871021000,0,0
154.871542900,1,0
154.871749600,0,0
154.872688000,1,0
154.872895400,0,0
154.873001500,1,0
154.873207500,0,0
154.873833400,1,0
154.874040500,0,0
154.874146900,1,0
154.874249200,0,0
154.874667200,1,0
154.874769000,0,0
154.874979000,1,0
154.875186000,0,0
154.875292500,1,0
154.875394600,0,0
154.876124400,1,0
154.876331500,0,0
154.876750100,1,0
154.876851900,0,0
154.877269800,1,0
154.877476500,0,0
154.877582900,1,0
154.877789000,0,0
154.877895100,1,0
154.877996900,0,0
154.878207000,1,0
154.883495300,0,0
155.174772000,1,0
155.179772700,0,0
155.179877600,1,0
155.180928600,0,0
155.181032400,1,0
155.182084300,0,0
155.182188600,1,0
155.182293300,0,0
155.183027100,1,0
155.183239700,0,0
155.183554100,1,0
155.183659400,0,0
155.184183500,1,0
155.184396400,0,0
155.184605800,1,0
155.184711100,0,0
155.184815500,1,0
155.184920800,0,0
155.185235300,1,0
155.185552600,0,0
155.186495800,1,0
155.186710500,0,0
155.187024900,1,0
155.187130200,0,0
155.187654300,1,0
155.187869300,0,0
155.188183700,1,0
155.188393700,0,0
155.188498700,1,0
155.188708700,0,0
155.188813100,1,0
155.189166400,0,0
155.189274000,1,0
155.190312700,0,0
155.190419600,1,0
155.191458300,0,0
155.191564600,1,0
155.191666800,0,0
155.192396600,1,0
155.192603200,0,0
155.192814400,1,0
155.193020200,0,0
155.193542100,1,0
155.193748800,0,0
155.194687200,1,0
155.194894400,0,0
155.195001100,1,0
155.195207200,0,0
155.195833000,1,0
155.196040200,0,0
155.196146600,1,0
155.196248700,0,0
155.196666700,1,0
155.196768500,0,0
155.196978500,1,0
155.197185700,0,0
155.197292100,1,0
155.197394300,0,0
155.198124100,1,0
155.198331100,0,0
155.198749900,1,0
155.198851700,0,0
155.199269600,1,0
155.199476300,0,0
155.199582700,1,0
155.199788800,0,0
155.199894900,1,0
155.199996700,0,0
155.200206800,1,0
155.205497500,0,0
155.521770600,1,0
155.526772100,0,0
155.526876900,1,0
155.527927600,0,0
155.528031400,1,0
155.529083700,0,0
155.529188100,1,0
155.529292900,0,0
155.530027000,1,0
155.530239800,0,0
155.530554100,1,0
155.530659300,0,0
155.531183100,1,0
155.531395900,0,0
155.531605200,1,0
155.531710400,0,0
155.531814800,1,0
155.531920100,0,0
155.532234400,1,0
155.532551700,0,0
155.533495000,1,0
155.533709600,0,0
155.534024100,1,0
155.534129400,0,0
155.534653500,1,0
155.534868500,0,0
155.535182900,1,0
155.535392900,0,0
155.535497900,1,0
155.535707800,0,0
155.535812300,1,0
155.536166200,0,0
155.536273900,1,0
155.537312600,0,0
155.537419500,1,0
155.538458200,0,0
155.538564500,1,0
155.538666800,0,0
155.539396600,1,0
155.539603200,0,0
155.539814400,1,0
155.540020200,0,0
155.540542100,1,0
155.540748900,0,0
155.541687200,1,0
155.541894500,0,0
155.542001200,1,0
155.542207300,0,0
155.542833200,1,0
155.543040300,0,0
155.543146700,1,0
155.543248800,0,0
155.543666800,1,0
155.543768700,0,0
155.543978700,1,0
155.544185800,0,0
155.544292200,1,0
155.544394500,0,0
155.545124300,1,0
155.545331300,0,0
155.545750100,1,0
155.545851900,0,0
155.546269800,1,0
155.546476500,0,0
155.546582900,1,0
155.546789000,0,0
155.546895100,1,0
155.546997000,0,0
155.547207000,1,0
155.552495600,0,0
155.883759800,1,0
155.888761500,0,0
155.888866300,1,0
155.889917100,0,0
155.890020900,1,0
155.891073200,0,0
155.891177500,1,0
155.891282300,0,0
155.892016500,1,0
155.892229200,0,0
155.892543500,1,0
155.892648700,0,0
155.893172500,1,0
155.893385400,0,0
155.893594700,1,0
155.893699900,0,0
155.893804300,1,0
155.893909500,0,0
155.894223900,1,0
155.894541400,0,0
155.895484800,1,0
155.895699400,0,0
155.896013600,1,0
155.896118900,0,0
155.896642900,1,0
155.896858000,0,0
155.897172400,1,0
155.897382400,0,0
155.897487300,1,0
155.897697300,0,0
155.897801800,1,0
155.898155600,0,0
155.898263300,1,0
155.899301900,0,0
155.899408800,1,0
155.900447400,0,0
155.900553600,1,0
155.900655900,0,0
155.901385600,1,0
155.901592200,0,0
155.901803400,1,0
155.902009100,0,0
155.902531000,1,0
155.902737700,0,0
155.903676000,1,0
155.903883200,0,0
155.903989900,1,0
155.904196000,0,0
155.904821800,1,0
155.905028900,0,0
155.905135300,1,0
155.905237400,0,0
155.905655400,1,0
155.905757200,0,0
155.905967200,1,0
155.906174300,0,0
155.906280700,1,0
155.906383000,0,0
155.907112700,1,0
155.907319700,0,0
155.907738400,1,0
155.907840200,0,0
155.908258100,1,0
155.908464700,0,0
155.908571100,1,0
155.908777200,0,0
155.908883300,1,0
155.908985100,0,0
155.909195200,1,0
155.914484600,0,0
156.199758700,1,0
156.204760000,0,0
156.204864800,1,0
156.205916000,0,0
156.206019900,1,0
156.207071800,0,0
156.207176100,1,0
156.207280900,0,0
156.208015000,1,0
156.208227800,0,0
156.208542200,1,0
156.208647500,0,0
156.209171600,1,0
156.209384500,0,0
156.209593700,1,0
156.209698900,0,0
156.209803300,1,0
156.209908600,0,0
156.210222900,1,0
156.210540400,0,0
156.211484000,1,0
156.211698600,0,0
156.212013100,1,0
156.212118400,0,0
156.212642500,1,0
156.212857500,0,0
156.213171900,1,0
156.213381900,0,0
156.213486900,1,0
156.213696900,0,0
156.213801300,1,0
156.214153600,0,0
156.214261300,1,0
156.215299900,0,0
156.215406800,1,0
156.216445400,0,0
156.216551600,1,0
156.216653900,0,0
156.217383700,1,0
156.217590300,0,0
156.217801400,1,0
156.218007200,0,0
156.218529000,1,0
156.218735800,0,0
156.219674100,1,0
156.219881300,0,0
156.219988100,1,0
156.220194200,0,0
156.220820000,1,0
156.221027100,0,0
156.221133500,1,0
156.221235600,0,0
156.221653600,1,0
156.221755400,0,0
156.221965400,1,0
156.222172500,0,0
156.222278900,1,0
156.222381200,0,0
156.223111000,1,0
156.223317900,0,0
156.223736700,1,0
156.223838500,0,0
156.224256400,1,0
156.224463100,0,0
156.224569400,1,0
156.224775500,0,0
156.224881600,1,0
156.224983400,0,0
156.225193500,1,0
156.230481300,0,0
156.514760400,1,0
156.519762600,0,0
156.519867500,1,0
156.520918600,0,0
156.521022500,1,0
156.522073900,0,0
156.522178200,1,0
156.522283100,0,0
156.523017200,1,0
156.523230000,0,0
156.523544200,1,0
156.523649500,0,0
156.524173300,1,0
156.524386000,0,0
156.524595300,1,0
156.524700100,0,0
156.524805000,1,0
156.524910200,0,0
156.525224500,1,0
156.525541900,0,0
156.526485000,1,0
156.526699600,0,0
156.527013800,1,0
156.527119100,0,0
156.527642900,1,0
156.527857800,0,0
156.528172100,1,0
156.528381900,0,0
156.528486300,1,0
156.528696200,0,0
156.528800600,1,0
156.529156400,0,0
156.529264000,1,0
156.530302700,0,0
156.530409600,1,0
156.531448200,0,0
156.531554500,1,0
156.531656700,0,0
156.532386500,1,0
156.532593100,0,0
156.532804200,1,0
156.533010000,0,0
156.533531800,1,0
156.533738600,0,0
156.534676800,1,0
156.534884100,0,0
156.534990800,1,0
156.535196900,0,0
156.535822700,1,0
156.536029800,0,0
156.536136200,1,0
156.536238300,0,0
156.536656300,1,0
156.536758100,0,0
156.536968000,1,0
156.537175200,0,0
156.537281600,1,0
156.537383900,0,0
156.538113600,1,0
156.538320600,0,0
156.538739300,1,0
156.538841100,0,0
156.539259000,1,0
156.539465700,0,0
156.539572100,1,0
156.539778100,0,0
156.539884200,1,0
156.539986000,0,0
156.540196100,1,0
156.545483300,0,0
156.877748600,1,0
156.882750200,0,0
156.882854500,1,0
156.883906700,0,0
156.884011100,1,0
156.885062000,0,0
156.885165800,1,0
156.885271100,0,0
156.886004900,1,0
156.886217500,0,0
156.886531900,1,0
156.886636700,0,0
156.887161300,1,0
156.887374100,0,0
156.887583500,1,0
156.887688300,0,0
156.887793200,1,0
156.887898000,0,0
156.888213000,1,0
156.888530900,0,0
156.889474500,1,0
156.889689000,0,0
156.890003200,1,0
156.890108000,0,0
156.890632300,1,0
156.890847100,0,0
156.891160900,1,0
156.891370800,0,0
156.891475700,1,0
156.891685500,0,0
156.891789900,1,0
156.892143100,0,0
156.892250800,1,0
156.893289500,0,0
156.893396400,1,0
156.894435000,0,0
156.894541300,1,0
156.894643500,0,0
156.895373300,1,0
156.895579900,0,0
156.895791100,1,0
156.895996800,0,0
156.896518700,1,0
156.896725500,0,0
156.897663800,1,0
156.897871100,0,0
156.897977800,1,0
156.898183900,0,0
156.898809700,1,0
156.899016900,0,0
156.899123200,1,0
156.899225400,0,0
156.899643400,1,0
156.899745200,0,0
156.899955200,1,0
156.900162300,0,0
156.900268700,1,0
156.900371000,0,0
156.901100800,1,0
156.901307700,0,0
156.901726500,1,0
156.901828300,0,0
156.902246200,1,0
156.902452900,0,0
156.902559300,1,0
156.902765400,0,0
156.902871500,1,0
156.902973300,0,0
156.903183400,1,0
156.908471500,0,0
157.198752500,1,0
157.203753200,0,0
157.203857500,1,0
157.204909300,0,0
157.205013600,1,0
157.206064900,0,0
157.206168700,1,0
157.206274100,0,0
157.207008200,1,0
157.207220900,0,0
157.207535200,1,0
157.207640000,0,0
157.208164300,1,0
157.208377100,0,0
157.208586400,1,0
157.208691100,0,0
157.208796000,1,0
157.208900800,0,0
157.209215600,1,0
157.209533400,0,0
157.210477100,1,0
157.210691700,0,0
157.211005900,1,0
157.211110600,0,0
157.211634900,1,0
157.211849800,0,0
157.212163500,1,0
157.212373600,0,0
157.212478500,1,0
157.212688500,0,0
157.212792900,1,0
157.213145600,0,0
157.213253300,1,0
157.214291900,0,0
157.214398800,1,0
157.215437400,0,0
157.215543600,1,0
157.215645900,0,0
157.216375600,1,0
157.216582200,0,0
157.216793400,1,0
157.216999100,0,0
157.217521000,1,0
157.217727700,0,0
157.218666000,1,0
157.218873200,0,0
157.218979900,1,0
157.219186000,0,0
157.219811800,1,0
157.220018900,0,0
157.220125300,1,0
157.220227400,0,0
157.220645400,1,0
157.220747200,0,0
157.220957200,1,0
157.221164300,0,0
157.221270700,1,0
157.221373000,0,0
157.222102700,1,0
157.222309700,0,0
157.222728400,1,0
157.222830200,0,0
157.223248100,1,0
157.223454800,0,0
157.223561200,1,0
157.223767200,0,0
157.223873300,1,0
157.223975100,0,0
157.224185200,1,0
157.229474400,0,0
157.513749100,1,0
157.518749600,0,0
157.518854400,1,0
157.519905200,0,0
157.520009000,1,0
157.521060300,0,0
157.521164600,1,0
157.521269400,0,0
157.522003100,1,0
157.522215700,0,0
157.522529900,1,0
157.522635200,0,0
157.523159000,1,0
157.523371700,0,0
157.523581000,1,0
157.523685800,0,0
157.523790600,1,0
157.523895900,0,0
157.524210200,1,0
157.524527500,0,0
157.525470600,1,0
157.525685100,0,0
157.525999400,1,0
157.526104600,0,0
157.526628400,1,0
157.526843300,0,0
157.527157500,1,0
157.527367400,0,0
157.527471900,1,0
157.527681900,0,0
157.527786300,1,0
157.528141900,0,0
157.528249700,1,0
157.529288300,0,0
157.529394500,1,0
157.530433000,0,0
157.530539400,1,0
157.530641500,0,0
157.531371200,1,0
157.531578000,0,0
157.531788500,1,0
157.531994200,0,0
157.532516000,1,0
157.532722800,0,0
157.533661000,1,0
157.533868400,0,0
157.533974400,1,0
157.534180500,0,0
157.534806200,1,0
157.535013400,0,0
157.535119700,1,0
157.535222000,0,0
157.535640000,1,0
157.535741700,0,0
157.535951700,1,0
157.536158700,0,0
157.536265200,1,0
157.536367300,0,0
157.537097000,1,0
157.537304100,0,0
157.537722700,1,0
157.537824500,0,0
157.538242300,1,0
157.538449000,0,0
157.538555400,1,0
157.538761500,0,0
157.538867600,1,0
157.538969300,0,0
157.539179400,1,0
157.544466800,0,0
157.819740900,1,0
157.824741900,0,0
157.824846200,1,0
157.825897400,0,0
157.826001700,1,0
157.827052700,0,0
157.827156500,1,0
157.827261700,0,0
157.827995500,1,0
157.828208100,0,0
157.828522500,1,0
157.828627200,0,0
157.829151900,1,0
157.829365200,0,0
157.829574400,1,0
157.829679700,0,0
157.829784600,1,0
157.829889300,0,0
157.830204100,1,0
157.830520900,0,0
157.831464500,1,0
157.831679500,0,0
157.831994300,1,0
157.832099000,0,0
157.832623400,1,0
157.832838800,0,0
157.833153000,1,0
157.833362900,0,0
157.833467800,1,0
157.833677600,0,0
157.833782000,1,0
157.834134000,0,0
157.834241600,1,0
157.835280200,0,0
157.835387100,1,0
157.836425700,0,0
157.836532000,1,0
157.836634300,0,0
157.837364000,1,0
157.837570600,0,0
157.837781800,1,0
157.837987500,0,0
157.838509300,1,0
157.838716100,0,0
157.839654300,1,0
157.839861600,0,0
157.839968300,1,0
157.840174400,0,0
157.840800200,1,0
157.841007300,0,0
157.841113700,1,0
157.841215900,0,0
157.841633800,1,0
157.841735600,0,0
157.841945600,1,0
157.842152800,0,0
157.842259100,1,0
157.842361400,0,0
157.843091200,1,0
157.843298100,0,0
157.843716900,1,0
157.843818700,0,0
157.844236600,1,0
157.844443300,0,0
157.844549700,1,0
157.844755800,0,0
157.844861900,1,0
157.844963700,0,0
157.845173700,1,0
157.850462900,0,0
158.147739300,1,0
158.152741200,0,0
158.152846000,1,0
158.153896700,0,0
158.154001600,1,0
158.155052400,0,0
158.155156700,1,0
158.155261400,0,0
158.155995200,1,0
158.156207800,0,0
158.156522100,1,0
158.156627300,0,0
158.157151100,1,0
158.157363900,0,0
158.157573200,1,0
158.157677900,0,0
158.157782800,1,0
158.157888000,0,0
158.158202400,1,0
158.158519700,0,0
158.159462800,1,0
158.159677300,0,0
158.159991600,1,0
158.160096800,0,0
158.160620800,1,0
158.160835800,0,0
158.161149700,1,0
158.161359700,0,0
158.161464600,1,0
158.161674500,0,0
158.161778900,1,0
158.162126000,0,0
158.162233800,1,0
158.163272400,0,0
158.163378600,1,0
158.164417300,0,0
158.164523700,1,0
158.164625800,0,0
158.165355500,1,0
158.165562300,0,0
158.165772800,1,0
158.165978500,0,0
158.166500400,1,0
158.166707100,0,0
158.167645400,1,0
158.167852800,0,0
158.167958900,1,0
158.168165000,0,0
158.168790800,1,0
158.168998000,0,0
158.169104400,1,0
158.169206600,0,0
158.169624600,1,0
158.169726400,0,0
158.169936400,1,0
158.170143400,0,0
158.170249900,1,0
158.170352100,0,0
158.171081800,1,0
158.171288900,0,0
158.171707500,1,0
158.171809300,0,0
158.172227200,1,0
158.172433900,0,0
158.172540300,1,0
158.172746400,0,0
158.172852500,1,0
158.172954300,0,0
158.173164400,1,0
158.178452200,0,0
158.526737800,1,0
158.531738800,0,0
158.531843600,1,0
158.532894400,0,0
158.532999200,1,0
158.534050000,0,0
158.534154300,1,0
158.534259100,0,0
158.534993200,1,0
158.535205900,0,0
158.535520400,1,0
158.535625600,0,0
158.536149700,1,0
158.536362600,0,0
158.536572000,1,0
158.536676800,0,0
158.536781700,1,0
158.536887000,0,0
158.537201500,1,0
158.537518800,0,0
158.538462100,1,0
158.538676700,0,0
158.538991200,1,0
158.539096500,0,0
158.539620600,1,0
158.539835600,0,0
158.540149500,1,0
158.540359500,0,0
158.540464400,1,0
158.540674400,0,0
158.540778900,1,0
158.541132100,0,0
158.541239800,1,0
158.542278500,0,0
158.542385300,1,0
158.543424000,0,0
158.543530200,1,0
158.543632500,0,0
158.544362300,1,0
158.544568900,0,0
158.544780100,1,0
158.544985800,0,0
158.545507700,1,0
158.545714400,0,0
158.546652700,1,0
158.546860000,0,0
158.546966700,1,0
158.547172800,0,0
158.547798600,1,0
158.548005800,0,0
158.548112100,1,0
158.548214300,0,0
158.548632300,1,0
158.548734100,0,0
158.548944100,1,0
158.549151300,0,0
158.549257700,1,0
158.549359900,0,0
158.550089800,1,0
158.550296700,0,0
158.550715500,1,0
158.550817300,0,0
158.551235200,1,0
158.551441900,0,0
158.551548300,1,0
158.551754400,0,0
158.551860500,1,0
158.551962300,0,0
158.552172400,1,0
158.557460800,0,0
158.895733600,1,0
158.900734400,0,0
158.900839200,1,0
158.901890100,0,0
158.901993900,1,0
158.903044600,0,0
158.903148900,1,0
158.903253700,0,0
158.903987400,1,0
158.904200100,0,0
158.904514500,1,0
158.904619800,0,0
158.905143900,1,0
158.905356800,0,0
158.905566000,1,0
158.905670800,0,0
158.905775700,1,0
158.905880900,0,0
158.906195300,1,0
158.906512600,0,0
158.907455800,1,0
158.907670300,0,0
158.907984600,1,0
158.908089800,0,0
158.908613800,1,0
158.908828800,0,0
158.909143200,1,0
158.909353200,0,0
158.909457600,1,0
158.909667400,0,0
158.909771800,1,0
158.910126300,0,0
158.910234000,1,0
158.911272700,0,0
158.911379100,1,0
158.912417700,0,0
158.912523900,1,0
158.912626000,0,0
158.913355800,1,0
158.913562600,0,0
158.913773200,1,0
158.913979000,0,0
158.914500800,1,0
158.914707600,0,0
158.915645700,1,0
158.915853100,0,0
158.915959300,1,0
158.916165400,0,0
158.916791300,1,0
158.916998400,0,0
158.917104800,1,0
158.917206900,0,0
158.917624900,1,0
158.917726700,0,0
158.917936700,1,0
158.918143900,0,0
158.918250300,1,0
158.918352400,0,0
158.919082200,1,0
158.919289300,0,0
158.919708100,1,0
158.919809900,0,0
158.920227900,1,0
158.920434400,0,0
158.920541300,1,0
158.920747500,0,0
158.920853600,1,0
158.920955400,0,0
158.921165500,1,0
158.926452200,0,0
159.221724700,1,0
159.226725700,0,0
159.226830000,1,0
159.227880800,0,0
159.227985100,1,0
159.229036300,0,0
159.229141200,1,0
159.229246400,0,0
159.229980600,1,0
159.230193800,0,0
159.230508600,1,0
159.230613300,0,0
159.231137100,1,0
159.231350000,0,0
159.231559300,1,0
159.231664500,0,0
159.231769400,1,0
159.231874100,0,0
159.232189000,1,0
159.232505700,0,0
159.233448900,1,0
159.233663600,0,0
159.233978500,1,0
159.234083300,0,0
159.234607400,1,0
159.234822400,0,0
159.235136900,1,0
159.235346900,0,0
159.235451700,1,0
159.235661600,0,0
159.235766000,1,0
159.236118700,0,0
159.236226500,1,0
159.237265100,0,0
159.237371300,1,0
159.238410000,0,0
159.238516400,1,0
159.238618500,0,0
159.239348200,1,0
159.239555000,0,0
159.239765500,1,0
159.239971200,0,0
159.240493100,1,0
159.240699800,0,0
159.241638100,1,0
159.241845500,0,0
159.241951600,1,0
159.242157700,0,0
159.242783500,1,0
159.242990600,0,0
159.243097000,1,0
159.243199300,0,0
159.243617300,1,0
159.243719100,0,0
159.243929100,1,0
159.244136000,0,0
159.244242600,1,0
159.244344700,0,0
159.245074500,1,0
159.245281600,0,0
159.245700200,1,0
159.245802000,0,0
159.246219900,1,0
159.246426600,0,0
159.246533000,1,0
159.246739000,0,0
159.246845100,1,0
159.246946900,0,0
159.247157000,1,0
159.252444800,0,0
159.553725900,1,0
159.558727400,0,0
159.558832200,1,0
159.559883300,0,0
159.559987200,1,0
159.561038500,0,0
159.561142900,1,0
159.561247600,0,0
159.561981400,1,0
159.562194000,0,0
159.562508400,1,0
159.562613800,0,0
159.563137800,1,0
159.563350600,0,0
159.563559900,1,0
159.563664600,0,0
159.563769500,1,0
159.563874800,0,0
159.564189100,1,0
159.564506500,0,0
159.565450200,1,0
159.565664900,0,0
159.565979300,1,0
159.566084600,0,0
159.566608500,1,0
159.566823300,0,0
159.567137600,1,0
159.567347500,0,0
159.567451800,1,0
159.567661700,0,0
159.567766100,1,0
159.568120100,0,0
159.568227900,1,0
159.569266500,0,0
159.569372700,1,0
159.570411300,0,0
159.570517700,1,0
159.570619800,0,0
159.571349500,1,0
159.571556300,0,0
159.571766800,1,0
159.571972500,0,0
159.572494400,1,0
159.572701100,0,0
159.573639300,1,0
159.573846700,0,0
159.573952800,1,0
159.574158900,0,0
159.574784600,1,0
159.574991800,0,0
159.575098100,1,0
159.575200400,0,0
159.575618400,1,0
159.575720200,0,0
159.575930100,1,0
159.576137100,0,0
159.576243700,1,0
159.576345800,0,0
159.577075500,1,0
159.577282700,0,0
159.577701200,1,0
159.577803000,0,0
159.578220900,1,0
159.578427600,0,0
159.578534000,1,0
159.578740000,0,0
159.578846100,1,0
159.578947900,0,0
159.579158000,1,0
159.584444500,0,0
159.872722600,1,0
159.877724100,0,0
159.877828500,1,0
159.878879600,0,0
159.878984000,1,0
159.880034900,0,0
159.880139700,1,0
159.880245000,0,0
159.880979100,1,0
159.881192400,0,0
159.881507300,1,0
159.881612200,0,0
159.882136200,1,0
159.882349100,0,0
159.882558500,1,0
159.882663900,0,0
159.882768800,1,0
159.882873600,0,0
159.883188600,1,0
159.883505300,0,0
159.884448500,1,0
159.884663100,0,0
159.884977800,1,0
159.885082600,0,0
159.885606600,1,0
159.885821700,0,0
159.886136100,1,0
159.886346100,0,0
159.886451000,1,0
159.886661100,0,0
159.886765500,1,0
159.887117400,0,0
159.887225100,1,0
159.888263800,0,0
159.888370600,1,0
159.889409300,0,0
159.889515500,1,0
159.889617800,0,0
159.890347500,1,0
159.890554100,0,0
159.890765300,1,0
159.890971000,0,0
159.891492900,1,0
159.891699600,0,0
159.892637900,1,0
159.892845100,0,0
159.892951900,1,0
159.893157900,0,0
159.893783700,1,0
159.893990900,0,0
159.894097300,1,0
159.894199400,0,0
159.894617300,1,0
159.894719100,0,0
159.894929100,1,0
159.895136200,0,0
159.895242600,1,0
159.895344900,0,0
159.896074600,1,0
159.896281600,0,0
159.896700300,1,0
159.896802100,0,0
159.897220000,1,0
159.897426700,0,0
159.897533100,1,0
159.897739200,0,0
159.897845300,1,0
159.897947100,0,0
159.898157100,1,0
159.903445400,0,0
160.205716800,1,0
160.210717500,0,0
160.210822300,1,0
160.211873100,0,0
160.211977900,1,0
160.213028700,0,0
160.213133000,1,0
160.213237700,0,0
160.213971400,1,0
160.214184100,0,0
160.214498300,1,0
160.214603500,0,0
160.215127300,1,0
160.215340200,0,0
160.215549600,1,0
160.215654400,0,0
160.215759300,1,0
160.215864600,0,0
160.216179200,1,0
160.216496500,0,0
160.217439700,1,0
160.217654200,0,0
160.217968500,1,0
160.218073700,0,0
160.218597500,1,0
160.218812300,0,0
160.219126100,1,0
160.219336000,0,0
160.219440900,1,0
160.219650900,0,0
160.219755400,1,0
160.220110900,0,0
160.220218600,1,0
160.221257300,0,0
160.221364200,1,0
160.222402900,0,0
160.222509200,1,0
160.222611400,0,0
160.223341200,1,0
160.223547800,0,0
160.223759000,1,0
160.223964800,0,0
160.224486600,1,0
160.224693400,0,0
160.225631700,1,0
160.225839000,0,0
160.225945700,1,0
160.226151800,0,0
160.226777700,1,0
160.226984800,0,0
160.227091200,1,0
160.227193300,0,0
160.227611300,1,0
160.227713100,0,0
160.227923100,1,0
160.228130300,0,0
160.228236700,1,0
160.228339000,0,0
160.229068800,1,0
160.229275700,0,0
160.229694500,1,0
160.229796300,0,0
160.230214200,1,0
160.230420900,0,0
160.230527300,1,0
160.230733400,0,0
160.230839500,1,0
160.230941300,0,0
160.231151400,1,0
160.236440000,0,0
160.541716900,1,0
160.546717200,0,0
160.546822000,1,0
160.547872900,0,0
160.547977700,1,0
160.549028400,0,0
160.549132800,1,0
160.549237500,0,0
160.549971200,1,0
160.550183800,0,0
160.550498100,1,0
160.550603300,0,0
160.551127100,1,0
160.551340000,0,0
160.551549300,1,0
160.551654000,0,0
160.551758900,1,0
160.551864100,0,0
160.552178500,1,0
160.552495800,0,0
160.553439100,1,0
160.553653800,0,0
160.553968200,1,0
160.554073500,0,0
160.554597600,1,0
160.554812600,0,0
160.555126500,1,0
160.555336500,0,0
160.555441400,1,0
160.555651200,0,0
160.555755600,1,0
160.556110500,0,0
160.556218200,1,0
160.557256900,0,0
160.557363800,1,0
160.558402500,0,0
160.558508800,1,0
160.558611100,0,0
160.559340900,1,0
160.559547500,0,0
160.559758700,1,0
160.559964400,0,0
160.560486300,1,0
160.560693100,0,0
160.561631500,1,0
160.561838700,0,0
160.561945500,1,0
160.562151600,0,0
160.562777400,1,0
160.562984600,0,0
160.563091000,1,0
160.563193100,0,0
160.563611100,1,0
160.563712900,0,0
160.563922900,1,0
160.564130100,0,0
160.564236500,1,0
160.564338800,0,0
160.565068600,1,0
160.565275600,0,0
160.565694400,1,0
160.565796200,0,0
160.566214100,1,0
160.566420800,0,0
160.566527200,1,0
160.566733300,0,0
160.566839400,1,0
160.566941200,0,0
160.567151300,1,0
160.572438200,0,0
160.907711100,1,0
160.912712300,0,0
160.912817100,1,0
160.913867800,0,0
160.913972700,1,0
160.915023500,0,0
160.915127800,1,0
160.915232600,0,0
160.915966800,1,0
160.916179500,0,0
160.916493900,1,0
160.916599200,0,0
160.917123300,1,0
160.917336200,0,0
160.917545700,1,0
160.917650400,0,0
160.917755400,1,0
160.917860700,0,0
160.918175200,1,0
160.918492500,0,0
160.919435600,1,0
160.919650100,0,0
160.919964400,1,0
160.920069600,0,0
160.920593500,1,0
160.920808300,0,0
160.921122100,1,0
160.921332000,0,0
160.921436900,1,0
160.921646800,0,0
160.921751200,1,0
160.922107100,0,0
160.922215000,1,0
160.923253800,0,0
160.923360000,1,0
160.924398900,0,0
160.924505800,1,0
160.924607900,0,0
160.925337700,1,0
160.925544500,0,0
160.925755200,1,0
160.925961000,0,0
160.926482900,1,0
160.926689500,0,0
160.927628300,1,0
160.927835700,0,0
160.927941800,1,0
160.928148000,0,0
160.928773900,1,0
160.928980800,0,0
160.929087400,1,0
160.929189500,0,0
160.929607500,1,0
160.929709300,0,0
160.929919300,1,0
160.930126500,0,0
160.930232900,1,0
160.930335000,0,0
160.931064800,1,0
160.931272000,0,0
160.931690600,1,0
160.931792400,0,0
160.932210300,1,0
160.932417000,0,0
160.932523400,1,0
160.932729500,0,0
160.932835600,1,0
160.932937500,0,0
160.933147500,1,0
160.938436600,0,0
161.218707700,1,0
161.223709600,0,0
161.223814000,1,0
161.224865400,0,0
161.224969700,1,0
161.226020600,0,0
161.226124400,1,0
161.226229600,0,0
161.226963400,1,0
161.227176000,0,0
161.227490300,1,0
161.227595000,0,0
161.228119300,1,0
161.228332600,0,0
161.228541900,1,0
161.228647100,0,0
161.228752000,1,0
161.228856800,0,0
161.229171600,1,0
161.229488400,0,0
161.230432100,1,0
161.230647100,0,0
161.230961900,1,0
161.231066600,0,0
161.231591000,1,0
161.231806300,0,0
161.232120600,1,0
161.232330500,0,0
161.232435400,1,0
161.232645300,0,0
161.232749700,1,0
161.233102100,0,0
161.233209800,1,0
161.234248500,0,0
161.234355400,1,0
161.235394100,0,0
161.235500300,1,0
161.235602600,0,0
161.236332400,1,0
161.236539000,0,0
161.236750200,1,0
161.236956000,0,0
161.237477900,1,0
161.237684600,0,0
161.238622900,1,0
161.238830200,0,0
161.238936900,1,0
161.239143000,0,0
161.239768800,1,0
161.239975900,0,0
161.240082300,1,0
161.240184500,0,0
161.240602500,1,0
161.240704200,0,0
161.240914200,1,0
161.241121400,0,0
161.241227800,1,0
161.241330100,0,0
161.242059900,1,0
161.242266900,0,0
161.242685600,1,0
161.242787400,0,0
161.243205400,1,0
161.243412000,0,0
161.243518500,1,0
161.243724500,0,0
161.243830700,1,0
161.243932500,0,0
161.244142500,1,0
161.249430000,0,0
161.532703900,1,0
161.537706300,0,0
161.537810600,1,0
161.538861400,0,0
161.538965700,1,0
161.540016500,0,0
161.540121300,1,0
161.540226600,0,0
161.540960300,1,0
161.541173400,0,0
161.541488200,1,0
161.541592900,0,0
161.542116700,1,0
161.542329500,0,0
161.542538800,1,0
161.542644000,0,0
161.542748900,1,0
161.542853600,0,0
161.543168500,1,0
161.543485300,0,0
161.544428400,1,0
161.544643100,0,0
161.544958000,1,0
161.545062900,0,0
161.545586700,1,0
161.545801600,0,0
161.546115900,1,0
161.546325800,0,0
161.546430600,1,0
161.546640500,0,0
161.546744900,1,0
161.547099300,0,0
161.547207000,1,0
161.548245700,0,0
161.548352100,1,0
161.549390700,0,0
161.549497000,1,0
